11500,16,654.27,2024-07-02 00:00:00.000,2025-06-11 00:00:00.000,344,22.930000,Repeat
11507,16,653.06,2024-07-19 00:00:00.000,2025-06-21 00:00:00.000,337,22.470000,Repeat
11619,16,634.84,2024-07-10 00:00:00.000,2025-05-03 00:00:00.000,297,19.800000,Repeat
11530,16,573.80,2024-06-29 00:00:00.000,2025-05-31 00:00:00.000,336,22.400000,Repeat
11498,16,561.53,2024-07-30 00:00:00.000,2025-06-10 00:00:00.000,315,21.000000,Repeat
29818,12,877107.19,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29715,12,853849.18,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
29722,12,841908.77,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
30117,12,816755.58,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29614,12,799277.90,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,91.360000,Repeat
29639,12,787773.04,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
29617,12,740985.83,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29994,12,730798.71,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,91.360000,Repeat
29646,12,727272.65,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,91.360000,Repeat
29580,12,724299.64,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,91.360000,Repeat
29827,12,711864.76,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,91.360000,Repeat
29497,12,700803.79,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,91.360000,Repeat
29716,12,693502.49,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29523,12,618616.13,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
30107,12,577089.57,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29966,12,537528.10,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
29486,12,519411.36,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
29522,12,492362.76,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29705,12,482738.70,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29992,12,429050.87,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,91.360000,Repeat
29901,12,427890.84,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29834,12,424512.69,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
29825,12,422706.60,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,91.360000,Repeat
29734,12,416653.48,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,91.360000,Repeat
29690,12,415310.55,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
29844,12,402108.47,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,91.360000,Repeat
29950,12,397553.27,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
29702,12,395867.27,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
29888,12,395413.13,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29724,12,394260.69,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29651,12,392784.60,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
30067,12,392495.88,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,91.360000,Repeat
29714,12,384394.02,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
29489,12,380454.03,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,91.360000,Repeat
29955,12,373658.47,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29938,12,372146.73,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
29637,12,361999.06,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
29509,12,299530.49,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29698,12,290158.93,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29789,12,278198.22,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
30076,12,268166.05,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
30095,12,228419.95,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29963,12,223285.39,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29880,12,193708.60,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29521,12,184846.24,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29811,12,151331.06,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,91.360000,Repeat
29685,12,120347.32,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
29810,12,109764.07,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
29592,12,107591.67,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
29846,12,101000.42,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29571,12,95321.70,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29803,12,94372.20,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
29533,12,82846.24,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,91.360000,Repeat
29865,12,68492.10,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29620,12,66193.22,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29577,12,65140.39,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
29761,12,60430.28,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,91.360000,Repeat
29539,12,59958.03,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29757,12,58236.07,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29570,12,54890.57,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,91.360000,Repeat
29731,12,51803.14,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29675,12,41565.95,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,91.270000,Repeat
29721,12,40221.10,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
29897,12,38782.50,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,91.270000,Repeat
29945,11,165815.33,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,100.400000,Repeat
29968,11,149121.22,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,100.400000,Repeat
29511,11,144735.22,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,100.400000,Repeat
29531,11,100495.45,2022-10-30 00:00:00.000,2025-04-30 00:00:00.000,913,91.300000,Repeat
30011,11,83359.95,2022-09-30 00:00:00.000,2025-03-30 00:00:00.000,912,91.200000,Repeat
29487,11,67941.19,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,100.400000,Repeat
29669,11,37289.18,2022-10-30 00:00:00.000,2025-04-30 00:00:00.000,913,91.300000,Repeat
30022,11,31900.10,2022-09-30 00:00:00.000,2025-03-30 00:00:00.000,912,91.200000,Repeat
29982,11,31751.78,2022-10-30 00:00:00.000,2025-04-30 00:00:00.000,913,91.300000,Repeat
30042,11,12056.24,2022-06-30 00:00:00.000,2024-12-30 00:00:00.000,914,91.400000,Repeat
29622,10,231593.64,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,111.560000,Repeat
29842,10,138868.30,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,111.560000,Repeat
29961,10,70893.85,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,111.560000,Repeat
29830,10,34022.17,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,111.560000,Repeat
29569,10,21339.31,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,111.560000,Repeat
29588,10,15319.22,2022-09-30 00:00:00.000,2025-03-30 00:00:00.000,912,101.330000,Repeat
29606,10,14237.05,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,111.670000,Repeat
29508,10,9078.47,2022-10-30 00:00:00.000,2025-04-30 00:00:00.000,913,101.440000,Repeat
29915,9,172227.73,2022-10-30 00:00:00.000,2025-04-30 00:00:00.000,913,114.130000,Repeat
29958,9,154348.99,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,125.630000,Repeat
30096,9,131724.32,2022-08-30 00:00:00.000,2025-02-28 00:00:00.000,913,114.130000,Repeat
29642,9,122360.66,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,125.500000,Repeat
29892,9,101871.23,2022-06-30 00:00:00.000,2024-09-29 00:00:00.000,822,102.750000,Repeat
29581,9,94374.00,2022-07-31 00:00:00.000,2025-01-28 00:00:00.000,912,114.000000,Repeat
29824,9,88724.63,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,125.630000,Repeat
29558,9,45769.58,2022-06-30 00:00:00.000,2024-06-29 00:00:00.000,730,91.250000,Repeat
29747,9,18521.28,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,125.630000,Repeat
29494,9,16225.02,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,125.500000,Repeat
29701,8,746317.53,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29913,8,671618.03,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
30103,8,643745.90,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29957,8,636226.47,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29616,8,617340.46,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
30048,8,602559.89,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29772,8,586524.95,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29562,8,585516.43,2022-07-31 00:00:00.000,2024-04-29 00:00:00.000,638,91.140000,Repeat
29712,8,580222.33,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29924,8,572035.11,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
30050,8,559620.95,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29997,8,536546.12,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29689,8,532224.76,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
30112,8,477957.27,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29546,8,474401.85,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
30000,8,472819.05,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
30074,8,458373.19,2022-06-30 00:00:00.000,2024-03-29 00:00:00.000,638,91.140000,Repeat
29919,8,456739.47,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29507,8,446013.54,2022-06-30 00:00:00.000,2024-03-29 00:00:00.000,638,91.140000,Repeat
29770,8,443861.82,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29559,8,443316.11,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
30046,8,418436.53,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29707,8,416702.73,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29703,8,413054.82,2022-06-30 00:00:00.000,2024-03-29 00:00:00.000,638,91.140000,Repeat
30049,8,409287.80,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29744,8,399011.95,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29885,8,387118.35,2022-06-30 00:00:00.000,2024-03-29 00:00:00.000,638,91.140000,Repeat
29647,8,357052.94,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29587,8,354607.33,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29929,8,349342.11,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
30094,8,338939.20,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
30109,8,336401.66,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29704,8,334662.99,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29692,8,325022.91,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
30043,8,320221.55,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29895,8,318177.59,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29560,8,316323.81,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29853,8,311446.43,2022-06-30 00:00:00.000,2024-03-29 00:00:00.000,638,91.140000,Repeat
29618,8,309675.84,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29783,8,309077.41,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29904,8,302043.77,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29792,8,294389.81,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29956,8,293829.19,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29896,8,293610.72,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29910,8,292234.85,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29658,8,292229.54,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29515,8,289489.20,2022-06-30 00:00:00.000,2024-09-29 00:00:00.000,822,117.430000,Repeat
30065,8,288827.11,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29889,8,286972.09,2022-05-30 00:00:00.000,2024-02-28 00:00:00.000,639,91.290000,Repeat
29996,8,286645.14,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29543,8,284876.07,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29579,8,284305.63,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
30118,8,278568.57,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29732,8,278412.80,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
30055,8,274395.55,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
30113,8,273185.89,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29601,8,269007.30,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29935,8,268660.80,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29649,8,261429.77,2022-07-31 00:00:00.000,2024-04-29 00:00:00.000,638,91.140000,Repeat
29909,8,253972.86,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29822,8,250219.28,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
30075,8,249378.68,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29627,8,249295.55,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29891,8,248368.82,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29605,8,247900.77,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29499,8,234957.32,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29947,8,220888.85,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29549,8,212208.84,2022-05-30 00:00:00.000,2024-02-28 00:00:00.000,639,91.290000,Repeat
29786,8,209695.15,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29746,8,182730.25,2022-07-31 00:00:00.000,2024-04-29 00:00:00.000,638,91.140000,Repeat
30105,8,173228.29,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29828,8,158171.48,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29946,8,153402.37,2022-06-30 00:00:00.000,2024-03-29 00:00:00.000,638,91.140000,Repeat
29795,8,147554.83,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
30060,8,146256.57,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29528,8,144109.87,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
30009,8,124961.23,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
30106,8,101203.58,2022-07-31 00:00:00.000,2024-04-29 00:00:00.000,638,91.140000,Repeat
29809,8,94534.84,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29718,8,90764.21,2022-05-30 00:00:00.000,2024-02-28 00:00:00.000,639,91.290000,Repeat
30026,8,88448.92,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
30091,8,88245.87,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,143.430000,Repeat
29696,8,86197.09,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29815,8,86177.85,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29981,8,85647.44,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29784,8,83292.21,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29684,8,82135.58,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29798,8,66265.51,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29740,8,64700.47,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000,1004,143.430000,Repeat
29985,8,62380.12,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29680,8,61809.13,2022-06-30 00:00:00.000,2024-03-29 00:00:00.000,638,91.140000,Repeat
30030,8,60927.87,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
30029,8,60761.55,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29805,8,60119.31,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29544,8,59324.50,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29856,8,54633.66,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29540,8,53376.39,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29797,8,52301.54,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
30039,8,49617.79,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29780,8,49438.82,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
30037,8,45502.97,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29975,8,45287.68,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29778,8,44990.01,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29586,8,44976.56,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000,274,39.140000,Repeat
29654,8,44568.81,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29520,8,42650.40,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29598,8,41195.55,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29683,8,40268.90,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29873,8,40148.03,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29709,8,39171.41,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29986,8,35704.75,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29677,8,35248.77,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29879,8,29651.11,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
29781,8,29528.00,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29869,8,28485.66,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
30007,8,26778.01,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29678,8,25242.53,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29816,8,25199.50,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29635,8,23811.26,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
30019,8,22154.95,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29593,8,22007.82,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29988,8,21827.42,2022-06-30 00:00:00.000,2024-03-29 00:00:00.000,638,91.140000,Repeat
29983,8,18779.83,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29574,8,18400.59,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29745,8,16039.93,2024-05-29 00:00:00.000,2025-02-28 00:00:00.000,275,39.290000,Repeat
29837,8,15381.67,2024-05-29 00:00:00.000,2025-02-28 00:00:00.000,275,39.290000,Repeat
29554,8,15005.03,2022-09-30 00:00:00.000,2024-06-29 00:00:00.000,638,91.140000,Repeat
29568,8,14175.72,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29535,8,14042.08,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29890,8,13137.37,2022-05-30 00:00:00.000,2024-11-29 00:00:00.000,914,130.570000,Repeat
29682,8,11934.67,2022-08-30 00:00:00.000,2025-02-28 00:00:00.000,913,130.430000,Repeat
30114,8,11652.99,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000,640,91.430000,Repeat
30058,8,11138.73,2022-09-30 00:00:00.000,2025-03-30 00:00:00.000,912,130.290000,Repeat
29962,8,10598.54,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29764,8,8997.82,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000,1004,143.430000,Repeat
30115,8,8917.56,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
29753,8,8477.62,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000,639,91.290000,Repeat
30084,8,8288.76,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000,1005,143.570000,Repeat
29775,8,7860.62,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29576,8,7777.87,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000,639,91.290000,Repeat
29812,8,7557.81,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000,274,39.140000,Repeat
