29710,4,243014.55,60753.64,2022-07-31 00:00:00.000,2023-04-30 00:00:00.000
29916,4,239853.12,59963.28,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29499,8,234957.32,29369.67,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000
29622,10,231593.64,23159.36,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000
30095,12,228419.95,19035.00,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000
29963,12,223285.39,18607.12,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000
29488,4,221169.78,55292.45,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29947,8,220888.85,27611.11,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000
29917,4,220496.69,55124.17,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29550,4,216653.62,54163.41,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29843,4,215977.96,53994.49,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
30070,4,213752.00,53438.00,2024-05-29 00:00:00.000,2025-02-28 00:00:00.000
29549,8,212208.84,26526.10,2022-05-30 00:00:00.000,2024-02-28 00:00:00.000
29786,8,209695.15,26211.89,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000
29695,4,208802.87,52200.72,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29643,4,204203.37,51050.84,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29932,4,201888.66,50472.17,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
30083,4,200013.37,50003.34,2023-07-31 00:00:00.000,2024-04-29 00:00:00.000
29557,4,197801.06,49450.26,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29589,4,197327.59,49331.90,2024-05-29 00:00:00.000,2025-02-28 00:00:00.000
29608,4,196449.44,49112.36,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29513,4,194423.14,48605.78,2023-06-30 00:00:00.000,2024-03-29 00:00:00.000
29880,12,193708.60,16142.38,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000
29921,4,193258.67,48314.67,2022-07-31 00:00:00.000,2023-04-30 00:00:00.000
30116,4,187114.20,46778.55,2024-05-29 00:00:00.000,2025-02-28 00:00:00.000
29609,4,186217.07,46554.27,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29738,4,185859.60,46464.90,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29521,12,184846.24,15403.85,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000
29563,4,184837.33,46209.33,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29746,8,182730.25,22841.28,2022-07-31 00:00:00.000,2024-04-29 00:00:00.000
29660,4,182025.06,45506.27,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29524,4,181062.71,45265.68,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29954,4,179831.35,44957.84,2023-07-31 00:00:00.000,2024-04-29 00:00:00.000
29727,4,178066.65,44516.66,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29774,4,175502.16,43875.54,2022-06-30 00:00:00.000,2023-03-30 00:00:00.000
30105,8,173228.29,21653.54,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000
29915,9,172227.73,19136.41,2022-10-30 00:00:00.000,2025-04-30 00:00:00.000
29625,4,169212.22,42303.06,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29945,11,165815.33,15074.12,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000
30051,4,163851.89,40962.97,2024-05-29 00:00:00.000,2025-02-28 00:00:00.000
29925,7,162313.29,23187.61,2022-06-30 00:00:00.000,2023-12-31 00:00:00.000
30071,4,161109.37,40277.34,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29504,4,158899.15,39724.79,2022-07-31 00:00:00.000,2023-04-30 00:00:00.000
29828,8,158171.48,19771.44,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000
29941,4,156957.17,39239.29,2024-05-29 00:00:00.000,2025-02-28 00:00:00.000
29561,4,154826.71,38706.68,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29958,9,154348.99,17149.89,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000
29725,4,153764.35,38441.09,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29946,8,153402.37,19175.30,2022-06-30 00:00:00.000,2024-03-29 00:00:00.000
29582,4,153310.58,38327.64,2022-06-30 00:00:00.000,2023-03-30 00:00:00.000
29811,12,151331.06,12610.92,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000
29968,11,149121.22,13556.47,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000
29706,4,148996.51,37249.13,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29898,4,148837.69,37209.42,2022-05-30 00:00:00.000,2023-02-28 00:00:00.000
29787,6,148659.27,24776.55,2022-06-30 00:00:00.000,2023-09-30 00:00:00.000
29942,4,148588.05,37147.01,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29737,4,148098.29,37024.57,2024-05-29 00:00:00.000,2025-02-28 00:00:00.000
30101,4,147963.79,36990.95,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29720,4,147887.68,36971.92,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
30045,4,147784.21,36946.05,2023-06-30 00:00:00.000,2024-03-29 00:00:00.000
29795,8,147554.83,18444.35,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000
29645,4,147421.75,36855.44,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
30060,8,146256.57,18282.07,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000
29967,4,146233.56,36558.39,2022-07-31 00:00:00.000,2023-04-30 00:00:00.000
30059,4,145407.74,36351.93,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29628,4,145380.13,36345.03,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29511,11,144735.22,13157.75,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000
30108,4,144602.58,36150.65,2023-06-30 00:00:00.000,2024-03-29 00:00:00.000
29528,8,144109.87,18013.73,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000
29964,4,141941.65,35485.41,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
30044,4,141834.27,35458.57,2023-06-30 00:00:00.000,2024-03-29 00:00:00.000
30056,4,140874.51,35218.63,2022-06-30 00:00:00.000,2023-03-30 00:00:00.000
29492,6,140130.84,23355.14,2023-10-30 00:00:00.000,2025-04-30 00:00:00.000
29842,10,138868.30,13886.83,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000
29742,4,138840.84,34710.21,2022-06-30 00:00:00.000,2023-03-30 00:00:00.000
29937,4,138416.15,34604.04,2023-05-30 00:00:00.000,2024-02-28 00:00:00.000
29749,4,137715.85,34428.96,2022-06-30 00:00:00.000,2023-03-30 00:00:00.000
29899,4,132838.37,33209.59,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29552,4,132143.71,33035.93,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
30096,9,131724.32,14636.04,2022-08-30 00:00:00.000,2025-02-28 00:00:00.000
29748,4,131600.94,32900.23,2022-07-31 00:00:00.000,2023-04-30 00:00:00.000
29484,7,131102.98,18729.00,2022-07-31 00:00:00.000,2024-04-29 00:00:00.000
29953,4,130949.09,32737.27,2023-06-30 00:00:00.000,2024-03-29 00:00:00.000
29500,7,130597.78,18656.83,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000
29911,4,128376.11,32094.03,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29551,4,126693.24,31673.31,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29918,4,125793.80,31448.45,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29510,4,125357.04,31339.26,2022-06-30 00:00:00.000,2023-03-30 00:00:00.000
30009,8,124961.23,15620.15,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000
29642,9,122360.66,13595.63,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000
29817,4,120639.54,30159.89,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29685,12,120347.32,10028.94,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000
29922,4,117491.42,29372.86,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
30082,4,117328.46,29332.11,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29894,4,116553.24,29138.31,2024-05-29 00:00:00.000,2025-02-28 00:00:00.000
29595,4,116300.95,29075.24,2024-05-29 00:00:00.000,2025-02-28 00:00:00.000
29931,4,115533.28,28883.32,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
30092,4,115085.64,28771.41,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29739,4,114294.43,28573.61,2023-07-31 00:00:00.000,2024-04-29 00:00:00.000
29907,4,112900.25,28225.06,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29485,4,112888.67,28222.17,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29534,4,112651.99,28163.00,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29841,4,112448.43,28112.11,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29699,4,112263.73,28065.93,2023-06-30 00:00:00.000,2024-03-29 00:00:00.000
29810,12,109764.07,9147.01,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000
30004,7,109074.76,15582.11,2022-06-30 00:00:00.000,2024-12-30 00:00:00.000
29592,12,107591.67,8965.97,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000
30063,4,107115.33,26778.83,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29820,4,106971.43,26742.86,2024-05-29 00:00:00.000,2025-02-28 00:00:00.000
30097,4,106761.09,26690.27,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29823,4,105590.13,26397.53,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29821,4,105520.88,26380.22,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
30073,4,105389.11,26347.28,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29776,4,103282.82,25820.70,2024-05-29 00:00:00.000,2025-02-28 00:00:00.000
30087,4,102230.41,25557.60,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29892,9,101871.23,11319.03,2022-06-30 00:00:00.000,2024-09-29 00:00:00.000
30106,8,101203.58,12650.45,2022-07-31 00:00:00.000,2024-04-29 00:00:00.000
29846,12,101000.42,8416.70,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000
29531,11,100495.45,9135.95,2022-10-30 00:00:00.000,2025-04-30 00:00:00.000
29951,7,99968.71,14281.24,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000
30093,4,98367.42,24591.85,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
30005,4,97173.42,24293.36,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29571,12,95321.70,7943.48,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000
29496,4,95228.22,23807.06,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29809,8,94534.84,11816.86,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000
29581,9,94374.00,10486.00,2022-07-31 00:00:00.000,2025-01-28 00:00:00.000
29803,12,94372.20,7864.35,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000
29928,4,91879.12,22969.78,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29718,8,90764.21,11345.53,2022-05-30 00:00:00.000,2024-02-28 00:00:00.000
29824,9,88724.63,9858.29,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000
30026,8,88448.92,11056.12,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000
30100,4,88310.82,22077.70,2022-06-30 00:00:00.000,2023-03-30 00:00:00.000
30091,8,88245.87,11030.73,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000
29906,4,87491.36,21872.84,2022-06-30 00:00:00.000,2023-03-30 00:00:00.000
29491,4,87270.15,21817.54,2022-05-30 00:00:00.000,2023-02-28 00:00:00.000
29883,5,87201.31,17440.26,2022-07-31 00:00:00.000,2023-07-31 00:00:00.000
29696,8,86197.09,10774.64,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000
29815,8,86177.85,10772.23,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000
29981,8,85647.44,10705.93,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000
29773,4,85177.08,21294.27,2022-06-30 00:00:00.000,2023-03-30 00:00:00.000
30090,4,83457.11,20864.28,2022-07-31 00:00:00.000,2023-04-30 00:00:00.000
30011,11,83359.95,7578.18,2022-09-30 00:00:00.000,2025-03-30 00:00:00.000
29784,8,83292.21,10411.53,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000
29533,12,82846.24,6903.85,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000
29684,8,82135.58,10266.95,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000
29912,4,81838.60,20459.65,2022-05-30 00:00:00.000,2023-02-28 00:00:00.000
29769,4,81372.23,20343.06,2022-07-31 00:00:00.000,2023-04-30 00:00:00.000
29717,7,78538.69,11219.81,2022-06-30 00:00:00.000,2024-06-29 00:00:00.000
29974,5,77468.59,15493.72,2022-05-30 00:00:00.000,2024-11-29 00:00:00.000
29661,6,76463.87,12743.98,2022-05-30 00:00:00.000,2024-02-28 00:00:00.000
30088,4,72698.16,18174.54,2022-07-31 00:00:00.000,2023-04-30 00:00:00.000
29794,4,71252.82,17813.21,2022-06-30 00:00:00.000,2023-03-30 00:00:00.000
29961,10,70893.85,7089.38,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000
29807,4,69150.31,17287.58,2022-06-30 00:00:00.000,2023-03-30 00:00:00.000
29865,12,68492.10,5707.67,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000
30014,4,68431.08,17107.77,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29487,11,67941.19,6176.47,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000
29538,4,67406.05,16851.51,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29798,8,66265.51,8283.19,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000
29620,12,66193.22,5516.10,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000
30020,4,66126.32,16531.58,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29577,12,65140.39,5428.37,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000
29740,8,64700.47,8087.56,2022-07-31 00:00:00.000,2025-04-30 00:00:00.000
29985,8,62380.12,7797.52,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000
29680,8,61809.13,7726.14,2022-06-30 00:00:00.000,2024-03-29 00:00:00.000
29666,4,61696.56,15424.14,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29972,4,61620.26,15405.07,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29708,4,61616.52,15404.13,2022-07-31 00:00:00.000,2023-04-30 00:00:00.000
30030,8,60927.87,7615.98,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000
30029,8,60761.55,7595.19,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000
29761,12,60430.28,5035.86,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000
29805,8,60119.31,7514.91,2023-05-30 00:00:00.000,2025-02-28 00:00:00.000
29539,12,59958.03,4996.50,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000
29544,8,59324.50,7415.56,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000
30015,4,59063.89,14765.97,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29877,4,58775.07,14693.77,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29757,12,58236.07,4853.01,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000
29526,4,56130.07,14032.52,2024-06-29 00:00:00.000,2025-03-30 00:00:00.000
29791,4,55710.70,13927.68,2022-06-30 00:00:00.000,2023-03-30 00:00:00.000
29570,12,54890.57,4574.21,2022-05-30 00:00:00.000,2025-02-28 00:00:00.000
29856,8,54633.66,6829.21,2023-07-31 00:00:00.000,2025-04-30 00:00:00.000
29653,4,54331.84,13582.96,2024-07-30 00:00:00.000,2025-04-30 00:00:00.000
29540,8,53376.39,6672.05,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000
29797,8,52301.54,6537.69,2023-06-30 00:00:00.000,2025-03-30 00:00:00.000
29731,12,51803.14,4316.93,2022-06-30 00:00:00.000,2025-03-30 00:00:00.000
29655,4,51648.48,12912.12,2022-07-31 00:00:00.000,2023-04-30 00:00:00.000
