14049,Individual,40,3,5290.68,5,5,5,555
14716,Individual,51,3,5300.26,5,5,5,555
14714,Individual,33,3,5386.28,5,5,5,555
14719,Individual,37,3,5512.26,5,5,5,555
13110,Individual,55,3,5583.94,5,5,5,555
13553,Individual,72,3,5603.24,5,5,5,555
13957,Individual,39,3,5645.24,5,5,5,555
14263,Individual,49,3,5647.93,5,5,5,555
13134,Individual,52,3,5648.92,5,5,5,555
13107,Individual,69,3,5650.90,5,5,5,555
14262,Individual,53,3,5652.54,5,5,5,555
13118,Individual,37,3,5669.90,5,5,5,555
13109,Individual,51,3,5682.90,5,5,5,555
18019,Individual,63,3,5706.38,5,5,5,555
13111,Individual,54,3,5707.20,5,5,5,555
13112,Individual,48,3,5717.89,5,5,5,555
13108,Individual,46,3,5718.66,5,5,5,555
13967,Individual,32,3,5721.91,5,5,5,555
17986,Individual,69,3,5790.86,5,5,5,555
18005,Individual,71,3,5804.87,5,5,5,555
16566,Individual,62,3,5806.35,5,5,5,555
12133,Individual,59,4,5830.68,5,5,5,555
12123,Individual,70,4,5837.84,5,5,5,555
14774,Individual,53,3,6434.74,5,5,5,555
14713,Individual,56,3,6461.71,5,5,5,555
13607,Individual,51,3,6465.03,5,5,5,555
14162,Individual,41,3,6473.70,5,5,5,555
11001,Individual,50,3,6383.88,5,5,5,555
14164,Individual,55,3,6484.71,5,5,5,555
13556,Individual,72,3,6497.21,5,5,5,555
11048,Individual,35,3,6498.24,5,5,5,555
14163,Individual,56,3,6567.02,5,5,5,555
15923,Individual,48,3,6592.78,5,5,5,555
14171,Individual,48,3,6615.70,5,5,5,555
11047,Individual,71,3,6582.33,5,5,5,555
15058,Individual,56,3,6639.58,5,5,5,555
15051,Individual,60,3,6650.60,5,5,5,555
15453,Individual,46,3,6650.60,5,5,5,555
11261,Individual,37,3,6650.60,5,5,5,555
15078,Individual,35,3,6675.60,5,5,5,555
11257,Individual,46,3,6677.38,5,5,5,555
15062,Individual,40,3,6684.59,5,5,5,555
11252,Individual,42,3,6685.56,5,5,5,555
11224,Individual,57,3,6685.59,5,5,5,555
15048,Individual,59,3,6690.58,5,5,5,555
14843,Individual,64,3,6690.58,5,5,5,555
14984,Individual,32,3,6699.57,5,5,5,555
11090,Individual,69,3,6704.08,5,5,5,555
14991,Individual,51,3,6706.57,5,5,5,555
14950,Individual,43,3,6709.59,5,5,5,555
15047,Individual,41,3,6669.57,5,5,5,555
15077,Individual,41,3,6673.53,5,5,5,555
14847,Individual,71,3,6725.57,5,5,5,555
15440,Individual,35,3,6736.56,5,5,5,555
13131,Individual,67,3,6737.15,5,5,5,555
15056,Individual,59,3,6749.05,5,5,5,555
11263,Individual,50,3,6754.06,5,5,5,555
13618,Individual,62,3,6763.15,5,5,5,555
13648,Individual,38,3,6765.44,5,5,5,555
13650,Individual,32,3,6768.14,5,5,5,555
11259,Individual,40,3,6770.60,5,5,5,555
13971,Individual,36,3,6772.13,5,5,5,555
13637,Individual,38,3,6777.13,5,5,5,555
13647,Individual,39,3,6793.15,5,5,5,555
15059,Individual,40,3,6793.54,5,5,5,555
11612,Individual,72,3,6795.12,5,5,5,555
14949,Individual,56,3,6795.60,5,5,5,555
13130,Individual,71,3,6797.15,5,5,5,555
13643,Individual,58,3,6799.45,5,5,5,555
13633,Individual,49,3,6803.14,5,5,5,555
12214,Individual,43,3,6803.92,5,5,5,555
14045,Individual,35,3,6804.13,5,5,5,555
13964,Individual,43,3,6806.45,5,5,5,555
13114,Individual,67,3,6807.45,5,5,5,555
13619,Individual,68,3,6808.10,5,5,5,555
14039,Individual,55,3,6808.13,5,5,5,555
13651,Individual,40,3,6812.12,5,5,5,555
13649,Individual,45,3,6812.13,5,5,5,555
13090,Individual,72,3,6812.42,5,5,5,555
14033,Individual,45,3,6809.96,5,5,5,555
13126,Individual,67,3,6815.08,5,5,5,555
13645,Individual,44,3,6817.12,5,5,5,555
13631,Individual,39,3,6817.12,5,5,5,555
14038,Individual,43,3,6819.12,5,5,5,555
13129,Individual,71,3,6823.15,5,5,5,555
13630,Individual,58,3,6824.73,5,5,5,555
12263,Individual,33,3,6829.38,5,5,5,555
13119,Individual,66,3,6829.45,5,5,5,555
13636,Individual,61,3,6831.76,5,5,5,555
14020,Individual,50,3,6831.76,5,5,5,555
13638,Individual,52,3,6832.12,5,5,5,555
13632,Individual,43,3,6838.46,5,5,5,555
13958,Individual,57,3,6838.64,5,5,5,555
13160,Individual,70,3,6839.46,5,5,5,555
13966,Individual,34,3,6842.12,5,5,5,555
13103,Individual,67,3,6842.60,5,5,5,555
13970,Individual,50,3,6843.14,5,5,5,555
13646,Individual,55,3,6843.60,5,5,5,555
13953,Individual,41,3,6840.75,5,5,5,555
13959,Individual,50,3,6858.42,5,5,5,555
14032,Individual,42,3,6859.43,5,5,5,555
13139,Individual,69,3,6854.45,5,5,5,555
13644,Individual,37,3,6864.46,5,5,5,555
18158,Individual,57,3,6869.61,5,5,5,555
13122,Individual,63,3,6871.43,5,5,5,555
13960,Individual,37,3,6871.74,5,5,5,555
14941,Individual,64,3,6865.57,5,5,5,555
11609,Individual,67,3,6872.11,5,5,5,555
13965,Individual,40,3,6872.39,5,5,5,555
13955,Individual,45,3,6888.44,5,5,5,555
13629,Individual,71,3,6889.11,5,5,5,555
12215,Individual,39,3,6890.73,5,5,5,555
13104,Individual,65,3,6894.44,5,5,5,555
12239,Individual,43,3,6901.42,5,5,5,555
18136,Individual,69,3,6904.60,5,5,5,555
14030,Individual,50,3,6905.47,5,5,5,555
12222,Individual,53,3,6909.10,5,5,5,555
18168,Individual,42,3,6907.55,5,5,5,555
17218,Individual,68,3,6907.56,5,5,5,555
18160,Individual,47,3,6914.59,5,5,5,555
17093,Individual,62,3,6917.59,5,5,5,555
16286,Individual,58,3,6920.61,5,5,5,555
18147,Individual,41,3,6930.59,5,5,5,555
17103,Individual,65,3,6935.08,5,5,5,555
19032,Individual,47,3,6938.58,5,5,5,555
18126,Individual,68,3,6945.58,5,5,5,555
16262,Individual,47,3,6949.57,5,5,5,555
12216,Individual,43,3,6955.41,5,5,5,555
14031,Individual,50,3,6964.42,5,5,5,555
18141,Individual,44,3,6972.86,5,5,5,555
15687,Individual,34,3,6973.87,5,5,5,555
17207,Individual,68,3,6979.56,5,5,5,555
18127,Individual,71,3,6982.07,5,5,5,555
17811,Individual,57,3,6989.58,5,5,5,555
17825,Individual,47,3,7015.55,5,5,5,555
11549,Individual,48,3,7023.77,5,5,5,555
18177,Individual,51,3,7043.56,5,5,5,555
13784,Individual,37,3,7138.10,5,5,5,555
13777,Individual,33,3,7147.07,5,5,5,555
13765,Individual,32,3,7152.09,5,5,5,555
13693,Individual,55,3,7171.58,5,5,5,555
18173,Individual,55,3,7189.35,5,5,5,555
13606,Individual,33,4,7195.58,5,5,5,555
18166,Individual,49,3,7200.37,5,5,5,555
13794,Individual,48,3,7212.06,5,5,5,555
13792,Individual,38,3,7216.08,5,5,5,555
19031,Individual,49,3,7226.38,5,5,5,555
15095,Individual,51,3,7255.66,5,5,5,555
13580,Individual,33,4,7285.57,5,5,5,555
13579,Individual,72,4,7295.04,5,5,5,555
12657,Individual,37,4,7384.10,5,5,5,555
13255,Individual,58,4,7393.06,5,5,5,555
13256,Individual,35,4,7494.88,5,5,5,555
13259,Individual,72,4,7853.49,5,5,5,555
12330,Individual,36,4,7933.41,5,5,5,555
12314,Individual,32,4,7997.92,5,5,5,555
12298,Individual,49,4,8053.41,5,5,5,555
12291,Individual,70,4,8067.90,5,5,5,555
12302,Individual,34,4,8091.89,5,5,5,555
11912,Individual,68,3,8095.32,5,5,5,555
11991,Individual,41,3,8128.02,5,5,5,555
11992,Individual,49,3,8123.03,5,5,5,555
11993,Individual,37,3,8131.32,5,5,5,555
11920,Individual,49,3,8156.32,5,5,5,555
11919,Individual,39,3,8171.52,5,5,5,555
11918,Individual,65,3,8204.99,5,5,5,555
11995,Individual,50,3,8249.01,5,5,5,555
12128,Individual,56,4,8681.11,5,5,5,555
13258,Individual,46,4,8886.53,5,5,5,555
13257,Individual,54,4,8941.28,5,5,5,555
11432,Individual,35,6,9330.20,5,5,5,555
12129,Individual,35,4,8557.41,5,5,5,555
11429,Individual,36,6,10468.38,5,5,5,555
11425,Individual,39,6,10528.63,5,5,5,555
11237,Individual,65,4,10566.38,5,5,5,555
11246,Individual,40,4,10575.33,5,5,5,555
11245,Individual,49,4,10580.35,5,5,5,555
11242,Individual,56,7,11068.01,5,5,5,555
11420,Individual,61,7,11200.77,5,5,5,555
11417,Individual,45,7,11248.46,5,5,5,555
12321,Individual,69,5,13215.65,5,5,5,555
12308,Individual,71,5,13269.27,5,5,5,555
12301,Individual,70,5,13295.38,5,5,5,555
20930,Individual,66,3,2363.79,5,5,4,554
21037,Individual,56,3,2438.28,5,5,4,554
17949,Individual,62,3,2606.25,5,5,4,554
11215,Individual,45,17,1155.52,5,5,4,554
11287,Individual,1,27,1167.07,5,5,4,554
11091,Individual,21,28,1189.33,5,5,4,554
11223,Individual,23,27,1205.38,5,5,4,554
11176,Individual,2,28,1320.01,5,5,4,554
11331,Individual,5,27,1329.31,5,5,4,554
11277,Individual,13,27,1434.99,5,5,4,554
11200,Individual,9,27,1463.38,5,5,4,554
11300,Individual,29,27,1500.52,5,5,4,554
11185,Individual,3,27,1616.31,5,5,4,554
11500,Individual,19,16,654.27,5,5,3,553
11507,Individual,9,16,653.06,5,5,3,553
11253,Individual,57,16,696.61,5,5,3,553
11631,Individual,35,16,707.50,5,5,3,553
11506,Individual,7,16,748.60,5,5,3,553
11519,Individual,18,16,757.27,5,5,3,553
11211,Individual,22,17,793.55,5,5,3,553
11203,Individual,49,17,801.77,5,5,3,553
11520,Individual,10,16,822.97,5,5,3,553
11212,Individual,12,17,827.19,5,5,3,553
11505,Individual,36,16,846.77,5,5,3,553
11501,Individual,7,16,872.25,5,5,3,553
11019,Individual,17,17,882.70,5,5,3,553
11078,Individual,1,17,913.27,5,5,3,553
11142,Individual,16,17,980.77,5,5,3,553
11276,Individual,7,27,988.32,5,5,3,553
11632,Individual,26,16,1002.09,5,5,3,553
11566,Individual,22,25,1006.83,5,5,3,553
11502,Individual,2,16,1026.29,5,5,3,553
11711,Individual,3,27,1103.78,5,5,3,553
11262,Individual,7,27,1126.82,5,5,3,553
11330,Individual,7,27,1136.35,5,5,3,553
17338,Individual,22,3,92.16,5,5,3,553
14684,Individual,24,3,93.54,5,5,3,553
12369,Individual,46,3,94.23,5,5,3,553
11458,Individual,11,3,96.89,5,5,3,553
19220,Individual,16,3,97.62,5,5,3,553
13623,Individual,42,3,99.20,5,5,3,553
16506,Individual,6,3,102.04,5,5,3,553
11102,Individual,51,3,102.91,5,5,3,553
16071,Individual,25,3,103.55,5,5,3,553
12055,Individual,13,4,104.19,5,5,3,553
11071,Individual,59,3,110.23,5,5,3,553
14582,Individual,66,3,111.79,5,5,3,553
11115,Individual,27,3,113.71,5,5,3,553
13668,Individual,53,3,114.21,5,5,3,553
12357,Individual,18,3,117.94,5,5,3,553
11965,Individual,59,3,118.74,5,5,3,553
16331,Individual,8,3,118.78,5,5,3,553
13624,Individual,21,3,118.96,5,5,3,553
14765,Individual,20,3,119.86,5,5,3,553
14371,Individual,25,3,119.86,5,5,3,553
14724,Individual,18,3,120.41,5,5,3,553
14274,Individual,31,3,121.56,5,5,3,553
17360,Individual,45,3,122.18,5,5,3,553
13860,Individual,10,4,122.84,5,5,3,553
11114,Individual,34,3,122.89,5,5,3,553
11118,Individual,3,3,123.80,5,5,3,553
13267,Individual,23,4,124.93,5,5,3,553
13008,Individual,43,3,125.51,5,5,3,553
11148,Individual,57,3,126.24,5,5,3,553
14056,Individual,11,3,128.46,5,5,3,553
13669,Individual,11,3,129.71,5,5,3,553
13350,Individual,1,3,132.45,5,5,3,553
16370,Individual,2,3,132.50,5,5,3,553
16497,Individual,50,4,132.71,5,5,3,553
13466,Individual,44,3,133.45,5,5,3,553
19642,Individual,65,3,133.54,5,5,3,553
11752,Individual,54,3,137.87,5,5,3,553
13125,Individual,40,3,138.54,5,5,3,553
15815,Individual,35,3,141.83,5,5,3,553
13617,Individual,9,3,141.91,5,5,3,553
15511,Individual,9,3,143.54,5,5,3,553
13071,Individual,29,4,143.95,5,5,3,553
15866,Individual,71,3,145.82,5,5,3,553
15760,Individual,11,4,146.52,5,5,3,553
14446,Individual,68,3,146.75,5,5,3,553
18322,Individual,40,3,148.89,5,5,3,553
11123,Individual,4,3,149.84,5,5,3,553
16876,Individual,55,3,151.84,5,5,3,553
17371,Individual,50,3,151.92,5,5,3,553
15856,Individual,22,3,153.21,5,5,3,553
14244,Individual,40,3,154.96,5,5,3,553
15162,Individual,70,3,154.96,5,5,3,553
15340,Individual,57,3,156.04,5,5,3,553
14632,Individual,22,3,156.55,5,5,3,553
16106,Individual,16,3,157.51,5,5,3,553
12489,Individual,20,4,157.92,5,5,3,553
16479,Individual,68,3,158.51,5,5,3,553
16772,Individual,20,3,158.53,5,5,3,553
12196,Individual,16,4,159.93,5,5,3,553
13944,Individual,23,4,160.12,5,5,3,553
13708,Individual,19,4,160.53,5,5,3,553
14567,Individual,54,3,161.28,5,5,3,553
14504,Individual,7,3,162.24,5,5,3,553
16133,Individual,25,3,164.82,5,5,3,553
11131,Individual,6,5,165.91,5,5,3,553
15868,Individual,1,3,166.51,5,5,3,553
14760,Individual,48,3,167.26,5,5,3,553
15377,Individual,8,3,167.90,5,5,3,553
13009,Individual,39,3,168.67,5,5,3,553
13701,Individual,11,4,169.52,5,5,3,553
13423,Individual,2,3,172.89,5,5,3,553
12077,Individual,11,4,174.68,5,5,3,553
13491,Individual,16,3,176.41,5,5,3,553
14574,Individual,64,3,177.60,5,5,3,553
13670,Individual,58,3,178.45,5,5,3,553
16721,Individual,7,3,180.71,5,5,3,553
12136,Individual,6,4,181.71,5,5,3,553
15826,Individual,8,4,184.71,5,5,3,553
19217,Individual,62,3,185.02,5,5,3,553
13239,Individual,39,4,185.70,5,5,3,553
12351,Individual,2,3,185.94,5,5,3,553
12679,Individual,62,3,187.98,5,5,3,553
13707,Individual,6,4,189.04,5,5,3,553
14906,Individual,15,3,189.53,5,5,3,553
13179,Individual,47,4,190.17,5,5,3,553
15197,Individual,12,3,191.81,5,5,3,553
11723,Individual,26,5,192.53,5,5,3,553
14282,Individual,20,5,195.22,5,5,3,553
14626,Individual,37,3,197.04,5,5,3,553
19646,Individual,40,3,197.04,5,5,3,553
11845,Individual,51,4,197.20,5,5,3,553
12690,Individual,8,3,197.55,5,5,3,553
13760,Individual,26,4,197.81,5,5,3,553
15761,Individual,3,4,196.40,5,5,3,553
12203,Individual,24,4,200.19,5,5,3,553
15251,Individual,1,4,200.20,5,5,3,553
12158,Individual,48,4,202.20,5,5,3,553
12959,Individual,31,4,203.92,5,5,3,553
18749,Individual,1,3,204.81,5,5,3,553
13120,Individual,34,3,205.39,5,5,3,553
13159,Individual,45,3,208.18,5,5,3,553
15974,Individual,70,3,208.41,5,5,3,553
11724,Individual,46,5,210.09,5,5,3,553
15157,Individual,62,3,213.94,5,5,3,553
12371,Individual,65,3,214.04,5,5,3,553
13627,Individual,70,3,214.25,5,5,3,553
14265,Individual,24,5,215.22,5,5,3,553
11802,Individual,59,5,215.29,5,5,3,553
13635,Individual,34,3,215.74,5,5,3,553
12361,Individual,72,3,217.46,5,5,3,553
14079,Individual,3,4,223.62,5,5,3,553
12431,Individual,21,4,224.53,5,5,3,553
13751,Individual,33,3,224.91,5,5,3,553
14313,Individual,69,3,222.44,5,5,3,553
18320,Individual,30,3,223.19,5,5,3,553
14100,Individual,54,3,226.26,5,5,3,553
13155,Individual,34,3,226.95,5,5,3,553
12682,Individual,65,3,227.96,5,5,3,553
12795,Individual,27,4,228.52,5,5,3,553
13762,Individual,24,4,229.00,5,5,3,553
13116,Individual,71,3,230.25,5,5,3,553
13096,Individual,21,4,230.68,5,5,3,553
12696,Individual,13,3,231.96,5,5,3,553
11820,Individual,54,5,232.71,5,5,3,553
14096,Individual,9,5,233.69,5,5,3,553
13634,Individual,36,3,234.93,5,5,3,553
11659,Individual,23,5,235.01,5,5,3,553
15872,Individual,45,3,235.54,5,5,3,553
12532,Individual,36,4,235.72,5,5,3,553
11094,Individual,18,3,235.89,5,5,3,553
11581,Individual,68,5,237.19,5,5,3,553
14586,Individual,40,3,233.94,5,5,3,553
12939,Individual,2,4,237.91,5,5,3,553
12097,Individual,10,4,238.20,5,5,3,553
11833,Individual,62,5,240.01,5,5,3,553
11824,Individual,20,5,240.01,5,5,3,553
13141,Individual,65,3,240.24,5,5,3,553
15847,Individual,9,3,240.44,5,5,3,553
14341,Individual,7,4,244.12,5,5,3,553
11868,Individual,43,5,247.01,5,5,3,553
12691,Individual,47,3,247.46,5,5,3,553
16948,Individual,24,3,248.01,5,5,3,553
15536,Individual,31,3,249.53,5,5,3,553
19640,Individual,4,3,252.32,5,5,3,553
11698,Individual,15,5,255.94,5,5,3,553
12056,Individual,26,4,253.90,5,5,3,553
11510,Individual,34,5,258.15,5,5,3,553
12159,Individual,14,4,258.89,5,5,3,553
12916,Individual,53,4,261.22,5,5,3,553
11823,Individual,6,5,262.42,5,5,3,553
11869,Individual,13,5,269.08,5,5,3,553
11784,Individual,43,5,272.69,5,5,3,553
12352,Individual,71,3,274.24,5,5,3,553
11760,Individual,71,3,274.92,5,5,3,553
15494,Individual,68,3,275.44,5,5,3,553
14054,Individual,5,3,280.76,5,5,3,553
19647,Individual,44,3,282.04,5,5,3,553
13758,Individual,43,4,284.13,5,5,3,553
11861,Individual,38,5,286.30,5,5,3,553
13941,Individual,41,4,286.82,5,5,3,553
13175,Individual,2,4,286.88,5,5,3,553
11661,Individual,46,5,287.70,5,5,3,553
12430,Individual,19,4,288.90,5,5,3,553
11875,Individual,2,5,292.70,5,5,3,553
12444,Individual,4,4,293.40,5,5,3,553
13002,Individual,70,3,294.94,5,5,3,553
15748,Individual,65,3,296.91,5,5,3,553
11677,Individual,60,5,298.21,5,5,3,553
18759,Individual,1,3,302.03,5,5,3,553
11652,Individual,42,5,310.93,5,5,3,553
12692,Individual,26,3,315.26,5,5,3,553
14725,Individual,51,3,318.83,5,5,3,553
17442,Individual,39,3,319.88,5,5,3,553
12945,Individual,4,4,321.39,5,5,3,553
13140,Individual,9,3,325.21,5,5,3,553
13095,Individual,38,4,328.89,5,5,3,553
11738,Individual,33,5,331.68,5,5,3,553
12606,Individual,4,3,333.30,5,5,3,553
12895,Individual,58,4,336.65,5,5,3,553
12530,Individual,52,4,337.90,5,5,3,553
11642,Individual,5,5,481.87,5,5,3,553
11827,Individual,51,5,512.47,5,5,3,553
12054,Individual,43,5,402.53,5,5,3,553
11640,Individual,31,5,409.12,5,5,3,553
12892,Individual,61,4,419.47,5,5,3,553
11740,Individual,11,5,384.09,5,5,3,553
13005,Individual,6,3,386.96,5,5,3,553
14904,Individual,59,3,468.12,5,5,3,553
11498,Individual,20,16,561.53,5,5,3,553
11530,Individual,30,16,573.80,5,5,3,553
11619,Individual,58,16,634.84,5,5,3,553
12038,Individual,3,3,91.75,5,5,2,552
13124,Individual,27,3,91.92,5,5,2,552
12008,Individual,9,3,80.25,5,5,2,552
19223,Individual,29,3,84.64,5,5,2,552
18317,Individual,10,3,84.74,5,5,2,552
11921,Individual,67,3,63.24,5,5,2,552
16667,Individual,8,4,65.99,5,5,2,552
13289,Individual,14,3,66.25,5,5,2,552
12345,Individual,17,3,68.70,5,5,2,552
13201,Individual,54,3,73.16,5,5,2,552
12034,Individual,9,3,74.54,5,5,2,552
16800,Individual,24,3,75.84,5,5,2,552
11913,Individual,34,3,41.26,5,5,2,552
11149,Individual,61,3,41.26,5,5,2,552
11749,Individual,29,3,47.92,5,5,2,552
11463,Individual,47,3,47.92,5,5,2,552
11966,Individual,42,3,55.76,5,5,2,552
11467,Individual,27,3,55.87,5,5,2,552
11079,Individual,28,3,57.95,5,5,2,552
11758,Individual,66,3,58.05,5,5,2,552
11757,Individual,63,3,58.05,5,5,2,552
11911,Individual,39,3,62.46,5,5,2,552
11902,Individual,31,3,63.04,5,5,2,552
12666,Individual,31,3,34.56,5,5,1,551
16686,Individual,36,2,4157.73,5,4,5,545
22713,Individual,35,2,4148.19,5,4,5,545
16684,Individual,59,2,4158.24,5,4,5,545
24468,Individual,69,2,4144.34,5,4,5,545
22943,Individual,44,2,4144.34,5,4,5,545
22030,Individual,63,2,4144.34,5,4,5,545
24586,Individual,33,2,4144.34,5,4,5,545
21727,Individual,64,2,4132.24,5,4,5,545
22732,Individual,55,2,4133.24,5,4,5,545
22058,Individual,59,2,4118.26,5,4,5,545
21813,Individual,36,2,4118.26,5,4,5,545
16483,Individual,69,2,4118.26,5,4,5,545
22008,Individual,51,2,4141.23,5,4,5,545
21921,Individual,46,2,4142.75,5,4,5,545
24597,Individual,49,2,4009.50,5,4,5,545
24381,Individual,64,2,3970.52,5,4,5,545
22942,Individual,58,2,3971.53,5,4,5,545
22939,Individual,48,2,3961.03,5,4,5,545
24364,Individual,64,2,3965.52,5,4,5,545
21996,Individual,70,2,3946.52,5,4,5,545
22935,Individual,57,2,3951.52,5,4,5,545
22926,Individual,43,2,3936.54,5,4,5,545
22987,Individual,55,2,3942.03,5,4,5,545
24475,Individual,38,2,3945.53,5,4,5,545
22936,Individual,47,2,3946.52,5,4,5,545
24590,Individual,37,2,3911.53,5,4,5,545
22927,Individual,42,2,3913.82,5,4,5,545
22031,Individual,70,2,3896.53,5,4,5,545
24592,Individual,53,2,3896.53,5,4,5,545
22933,Individual,56,2,3917.54,5,4,5,545
22959,Individual,35,2,3917.54,5,4,5,545
16026,Individual,41,2,3804.08,5,4,5,545
16031,Individual,56,2,3750.09,5,4,5,545
16028,Individual,45,2,3807.40,5,4,5,545
16029,Individual,54,2,3807.40,5,4,5,545
15648,Individual,67,2,3807.40,5,4,5,545
16027,Individual,55,2,3826.40,5,4,5,545
16025,Individual,54,2,3831.89,5,4,5,545
24474,Individual,60,2,3882.55,5,4,5,545
24482,Individual,45,2,3882.55,5,4,5,545
24601,Individual,41,2,3882.55,5,4,5,545
24602,Individual,41,2,3882.55,5,4,5,545
24587,Individual,46,2,3882.55,5,4,5,545
26299,Individual,48,2,3396.89,5,4,5,545
20713,Individual,64,2,3421.93,5,4,5,545
19912,Individual,65,2,3427.39,5,4,5,545
19940,Individual,34,2,3440.43,5,4,5,545
26298,Individual,53,2,3340.26,5,4,5,545
14813,Individual,46,2,3341.81,5,4,5,545
26296,Individual,36,2,3355.24,5,4,5,545
26302,Individual,45,2,3357.41,5,4,5,545
19918,Individual,32,2,3360.41,5,4,5,545
26283,Individual,43,2,3371.25,5,4,5,545
26276,Individual,72,2,3361.92,5,4,5,545
26305,Individual,44,2,3272.94,5,4,5,545
20931,Individual,52,2,3273.17,5,4,5,545
16461,Individual,67,2,3287.32,5,4,5,545
16531,Individual,50,2,3291.80,5,4,5,545
26290,Individual,46,2,3295.26,5,4,5,545
26280,Individual,41,2,3298.94,5,4,5,545
26300,Individual,56,2,3298.94,5,4,5,545
26295,Individual,57,2,3298.94,5,4,5,545
26252,Individual,70,2,3300.22,5,4,5,545
26121,Individual,68,2,3300.25,5,4,5,545
26297,Individual,39,2,3286.92,5,4,5,545
26286,Individual,43,2,3308.17,5,4,5,545
26285,Individual,52,2,3309.24,5,4,5,545
26277,Individual,60,2,3321.26,5,4,5,545
26303,Individual,32,2,3321.26,5,4,5,545
26120,Individual,62,2,3335.24,5,4,5,545
26281,Individual,45,2,3335.24,5,4,5,545
18336,Individual,41,2,6145.07,5,4,5,545
28194,Individual,40,2,6114.81,5,4,5,545
28259,Individual,38,2,6118.61,5,4,5,545
18338,Individual,48,2,6124.58,5,4,5,545
28038,Individual,69,2,5985.31,5,4,5,545
28196,Individual,42,2,5985.31,5,4,5,545
23114,Individual,50,2,5996.32,5,4,5,545
28296,Individual,48,2,5997.33,5,4,5,545
28264,Individual,49,2,5997.33,5,4,5,545
28268,Individual,46,2,5997.33,5,4,5,545
28285,Individual,42,2,5997.33,5,4,5,545
27667,Individual,62,2,5997.33,5,4,5,545
23113,Individual,57,2,5997.33,5,4,5,545
28191,Individual,58,2,5997.33,5,4,5,545
28190,Individual,56,2,5997.33,5,4,5,545
28070,Individual,51,2,5997.33,5,4,5,545
28156,Individual,53,2,5997.33,5,4,5,545
28158,Individual,36,2,5997.33,5,4,5,545
28076,Individual,36,2,5997.33,5,4,5,545
27646,Individual,70,2,5997.33,5,4,5,545
28066,Individual,66,2,5997.33,5,4,5,545
22881,Individual,72,2,5997.33,5,4,5,545
28067,Individual,72,2,5997.33,5,4,5,545
